ID	User	FollowersCount	Tweet	CreatedAt	RetweetCount	Truncated	Language	PossiblySensitive	IsLocationAvailable	Retweeted	ScreenNameResponse	UserIDResponse	FriendsCount	ListedCount	UserFavouritesCount	StatusesCount	UserLocation	UserCreatedAt	UserActiveDays	FavoriteCount	EntitiesUrls	EntitiesUrlsCount	EntitiesHashtags	EntitiesHashtagsCount	EntitiesMentions	EntitiesMentionsCount	EntitiesMentionIds	InReplyToScreenName	Source	UserProfileImage	NumCharacters	NumWords	RetweetedUser	RetweetedUserScreenNameResponse	RetweetedUserFollowersCount	RetweetedUserListedCount	RetweetedUserStatusesCount	RetweetedUserLocation	RetweetedUserCreatedAt
503688244874051586	Willord Capulong	2357	@firmenanzeige VIDEO: California shaken by earthquake	24-8-2014 23:40:10	0	False	en	False	False	False	WillordCapulong	38169764	49	54	844	495774	Republic of the Philippines	6-5-2009 12:46:14	1936	0	Null	0	Null	0	firmenanzeige	1	40663227	firmenanzeige	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	53	6	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	other_useful_information
504669778142068736	OprahtheWestie	2195	RT @anexxia: Please consider donating if you can: Napa Humane is caring for pets whose owners are in shelters: http://t.co/sC8MxQIO8E #napa…	27-8-2014 16:40:26	5	False	en	False	False	True	OprahtheWestie	459772822	1833	41	5646	11816	Florida- My Princess bed	10-1-2012 01:32:34	960	0	http://t.co/sC8MxQIO8E	1	napa	1	anexxia	1	42070238	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	140	21	Anexxia	anexxia	1563	135	32175	California	23-5-2009 18:11:45	0.0	0.0	0.0	0.0	donation_needs_or_offers_or_volunteering_services
504687579732537344	tugaine keneth	142	California earthquake: wine country clears up damage around Napa http://t.co/yjeclMhFCE	27-8-2014 17:51:10	0	False	en	False	False	False	tugainekeneth	992734052	127	1	26	7801	Kampala,Uganda	6-12-2012 09:39:21	629	0	http://t.co/yjeclMhFCE	1	Null	0	Null	0	Null	Null	<a href="http://teamuot.com" rel="nofollow">TeamUOT</a>	Null	87	10	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	infrastructure_and_utilities_damage
503991441358856192	Celebrity Free News	10	Napa Earthquake Damage Estimated at $1 Billion  (http://t.co/0HPY0ihEwG)	25-8-2014 19:44:57	0	False	en	False	False	False	CelebFreeNews	2169477900	0	1	0	18819	Null	2-11-2013 03:14:42	296	0	http://t.co/0HPY0ihEwG	1	Null	0	Null	0	Null	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	72	9	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	infrastructure_and_utilities_damage
503731365913694208	ℭhris†opher	708	RT @newsbabe1530: Have quake; will skateboard. Visit CA! RT @dbfish: The single most California photo of all time. #napaquake http://t.co/8…	25-8-2014 02:31:31	3	False	en	False	False	True	D00MED_USER	1130005381	1011	21	23851	17462	Sacramen†o. CA - 	29-1-2013 04:06:05	572	0	Null	0	napaquake	1	newsbabe1530,dbfish	2	21135703,20252729	Null	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	140	20	Judy Farah	newsbabe1530	3363	226	66990	NY/NJ/Los Angeles/Sacramento	17-2-2009 21:56:05	0.0	0.0	0.0	0.0	not_related_or_irrelevant
504259334658723840	Listitude	116	Napa earthquake damage, insurance losses could hit $4B http://t.co/EOKRf0G7fa #wine #winery	26-8-2014 13:29:28	0	False	en	False	False	False	Listitude	595487143	35	41	14	7390	Null	31-5-2012 13:26:34	817	0	http://t.co/EOKRf0G7fa	1	wine,winery	2	Null	0	Null	Null	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	Null	91	11	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	other_useful_information
503737235364401152	Kenneth Moton	12349	Explosions and damage...At 11pm @6abc hear from local people who just landed at PHL from the quake zone in California.	25-8-2014 02:54:50	1	False	en	False	False	False	KennethMoton	282609416	1083	189	8525	17690	Washington, DC	15-4-2011 14:58:00	1227	1	Null	0	Null	0	6abc	1	18391051	Null	<a href="http://www.facebook.com/twitter" rel="nofollow">Facebook</a>	Null	118	20	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	infrastructure_and_utilities_damage
503650192499818496	Crystal Cruz	7076	Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa « CBS San Fran http://t.co/yCJtW6z3FJ	24-8-2014 21:08:57	0	False	en	False	False	False	CrystalCruzCBS	179075187	3985	209	10291	31232	Studio City, Los Angeles	16-8-2010 12:51:58	1469	0	http://t.co/yCJtW6z3FJ	1	Null	0	Null	0	Null	Null	<a href="https://dev.twitter.com/docs/tfw" rel="nofollow">Twitter for Websites</a>	Null	137	20	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	injured_or_dead_people
504320831078793216	Dennis DeVilbiss	549	RT @NapaWineGuy: #NapaWineGuy Notes on the Napa earthquake http://t.co/3xt1vfK0iF #Napa	26-8-2014 17:33:50	1	False	en	False	False	True	DennisDeVilbiss	2701490042	1382	18	148	4951	Napa, CA	2-8-2014 18:51:45	23	0	http://t.co/3xt1vfK0iF	1	NapaWineGuy,Napa	2	NapaWineGuy	1	14490696	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	87	10	Napa Wine Guy	NapaWineGuy	1117	44	1340	Napa Valley, CA 94559	23-4-2008 09:53:34	0.0	0.0	0.0	0.0	not_related_or_irrelevant
504308257901383681	BialeVineyards	1222	NAPA: Wineries continue earthquake damage clean-up http://t.co/dZS4bpC4EL via @sharethis	26-8-2014 16:43:52	3	False	en	False	False	False	BialeVineyards	176892081	339	57	858	2149	Biale Vineyards, Napa, CA	10-8-2010 18:28:38	1476	2	http://t.co/dZS4bpC4EL	1	Null	0	ShareThis	1	14116807	Null	<a href="https://dev.twitter.com/docs/tfw" rel="nofollow">Twitter for Websites</a>	Null	88	9	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	infrastructure_and_utilities_damage
503749794213662720	Riton Khan	793	UPDATE 10-California wine country shaken by 6.0 quake, dozens hurt - Reuters http://t.co/YbYLwEzqYG #earthquakesf #NAPA #earthquake	25-8-2014 03:44:44	0	False	en	False	False	False	RitonKhan	367346002	565	292	25	208811	Alpharetta, GA	3-9-2011 20:28:36	1086	0	http://t.co/YbYLwEzqYG	1	earthquakesf,NAPA,earthquake	3	Null	0	Null	Null	<a href="https://ifttt.com" rel="nofollow">IFTTT</a>	Null	131	16	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	injured_or_dead_people
503729763056242688	Valerie Hogan	110	Photos Show Damage Following Napa Earthquake http://t.co/WGA2QknwXU	25-8-2014 02:25:09	0	False	en	False	False	False	ValerieHogan	20113718	221	4	1689	49964	Null	5-2-2009 01:54:24	2027	0	http://t.co/WGA2QknwXU	1	Null	0	Null	0	Null	Null	<a href="http://www.apple.com" rel="nofollow">iOS</a>	Null	67	7	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	infrastructure_and_utilities_damage
504120136182161408	GaryGeek	0	【The Napa earthquake woke this many Jawbone Up wearers - The Verge】 http://t.co/tZn1tQPCUG	26-8-2014 04:16:21	0	False	en	False	False	False	GaryGeek1	2765794472	111	0	0	1486	Null	25-8-2014 09:01:59	0	0	http://t.co/tZn1tQPCUG	1	Null	0	Null	0	Null	Null	<a href="http://www.piposay.com" rel="nofollow">PipoSay</a>	Null	90	13	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	not_related_or_irrelevant
504075795435094016	Riton Khan	793	Bridges, overpasses earn approval after Northern California quake - SFGate http://t.co/hjblw7aHiJ #earthquakesf #NAPA #earthquake	26-8-2014 01:20:09	0	False	en	False	False	False	RitonKhan	367346002	565	292	25	208811	Alpharetta, GA	3-9-2011 20:28:36	1087	0	http://t.co/hjblw7aHiJ	1	earthquakesf,NAPA,earthquake	3	Null	0	Null	Null	<a href="https://ifttt.com" rel="nofollow">IFTTT</a>	Null	129	14	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	infrastructure_and_utilities_damage
503893138474143744	Lori & Michael	19066	#wine #napaearthquake Strong California quake shakes famed wine country http://t.co/5VSzmGtsfh via @WTOP	25-8-2014 13:14:20	1	False	en	False	False	False	Dracaenawines	2272330429	3877	579	149147	166460	Paso Robles	2-1-2014 01:45:54	235	0	http://t.co/5VSzmGtsfh	1	wine,napaearthquake	2	WTOP	1	17906632	Null	<a href="https://dev.twitter.com/docs/tfw" rel="nofollow">Twitter for Websites</a>	Null	104	12	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	other_useful_information
503751433640886272	Amaguii #Breezy ••♣	326	FollowMe-&gt; #Wascarx7 Northern California rocked by magnitude 6.0 earthquake - Fox News: F... http://t.co/0tZRmmrreh FollowMe-&gt; #Wascarx7	25-8-2014 03:51:15	0	False	en	False	False	False	AmaguiiYellow	716735480	756	15	8	145519	Null	25-7-2012 20:46:05	760	0	http://t.co/0tZRmmrreh	1	Wascarx7,Wascarx7	2	Null	0	Null	Null	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	142	16	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	other_useful_information
504108622767353856	Manny Stevenson	1492	[ChesCo Entertnmt] Quake causes $1B in damage to Napa wine country http://t.co/JyLXEeG8Kv	26-8-2014 03:30:36	0	False	en	False	False	False	ChesterCtyPA	1259662843	1266	212	0	114188	Chester County, PA	11-3-2013 14:55:56	532	0	http://t.co/JyLXEeG8Kv	1	Null	0	Null	0	Null	Null	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	Null	89	12	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	infrastructure_and_utilities_damage
504788244949897216	charo alegre	73	RT @TheWineHub: "#Winemakers R surveying the damage following the #Napaquake" &gt; @SFGate @vinography http://t.co/XNjVLkEQIE http://t.co/v3pm…	28-8-2014 00:31:10	35	False	en	False	False	True	alegrecharo	2604106757	310	0	13	24	Null	12-6-2014 16:09:01	76	0	http://t.co/XNjVLkEQIE	1	Winemakers,Napaquake	2	TheWineHub,SFGate,vinography	3	24860170,36511031,17583795	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	143	15	L Alberto #winelover	TheWineHub	43461	1443	29490	#vineyard #winery #tastingroom	17-3-2009 09:21:51	0.0	0.0	0.0	0.0	other_useful_information
503742389396467712	🐝aWorkInProgressIvism EdwardJoe♻️ BrooklynNets 2(	11518	RT @MakeItPlain: #Earthquake Early Warning System Works, But Is Unfunded  - http://t.co/h0vaIxTS3l #California 	25-8-2014 03:15:19	3	False	en	False	False	True	CaffreyEj	445996563	11596	620	76703	412956	BALTIMORE EMPATHY JOY❤️CHARITY	25-12-2011 05:28:15	973	0	http://t.co/h0vaIxTS3l	1	Earthquake,California	2	MakeItPlain	1	18080729	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	111	14	#GetWoke⏰ #MIP🎙️ #GetWokeAndVote🗳️	MakeItPlain	21339	608	135501	New York, NY	12-12-2008 17:26:42	0.0	0.0	0.0	0.0	other_useful_information
504483031260737537	Marie Tapia	143	The Napa Earthquake http://t.co/sIsVwwxUkA	27-8-2014 04:18:22	0	False	en	False	False	False	MarieTapia7	1247089034	395	2	3	628	Null	6-3-2013 20:48:45	538	0	http://t.co/sIsVwwxUkA	1	Null	0	Null	0	Null	Null	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	Null	42	4	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	other_useful_information
503669844571455488	💜 René	73	RT @kron4news: 2 shelters open for #napaquake: Crosswalk Cmnty Church, 2590 1st St, #NAPA &amp; Florence Douglas Cntr, 333 Amador St, #VALLEJO …	24-8-2014 22:27:03	9	False	en	False	False	True	Rene_thatsme	2307898807	47	5	3125	3102	San Francisco, CA	24-1-2014 07:09:24	212	0	Null	0	napaquake,NAPA,VALLEJO	3	kron4news	1	19031057	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	144	23	KRON4 News	kron4news	213322	2611	211301	San Francisco Bay Area	15-1-2009 17:59:10	0.0	0.0	0.0	0.0	donation_needs_or_offers_or_volunteering_services
503988095839395840	Justin Zoradi	4288	Skaters turn damaged street into ramp after CA earthquake. When life gives you lemons, make a skateboard ramp.  http://t.co/7OsobHSog5	25-8-2014 19:31:40	0	False	en	False	False	False	justinzoradi	20190355	813	107	3421	7173	Portland, Oregon	5-2-2009 21:26:31	2026	0	http://t.co/7OsobHSog5	1	Null	0	Null	0	Null	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	134	20	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	other_useful_information
503859016703807488	India World NW	180	Losses From California Quake Could Top $1 Billion: Early Sunday morning, Franz Oehler's house blew apart. http://t.co/0yNz9HLCVU	25-8-2014 10:58:45	0	False	en	False	False	False	ENIN_NW_World	1319511181	636	6	0	25520	India	1-4-2013 02:27:14	511	0	http://t.co/0yNz9HLCVU	1	Null	0	Null	0	Null	Null	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	Null	128	17	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	infrastructure_and_utilities_damage
503770381971226624	Misty Bradford⌚️	2539	RT @dannoyes: ABC7 News Special Napa Earthquake coverage starting at 10pm, continuing until midnight.  #southnapaquake #quake #preparenorca…	25-8-2014 05:06:33	2	False	en	False	False	True	mistyb415	71383142	3002	82	20774	112695	The Bay Area.... NUFF SAID....	3-9-2009 22:49:50	1816	0	Null	0	southnapaquake,quake	2	dannoyes	1	14219486	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	140	17	Dan Noyes	dannoyes	5268	206	4439	Northern California	25-3-2008 21:07:30	0.0	0.0	0.0	0.0	other_useful_information
504333389231439872	Luscious Lushes, CSW	5477	The Napa food bank is very low on food. Need non-perishable foods,  Volunteers needed f  $ donations too #napaquake #earthquake	26-8-2014 18:23:44	0	False	en	False	False	False	Luscious_Lushes	160984816	2620	290	1030	23334	San Francisco, CA	29-6-2010 17:30:50	1519	0	Null	0	napaquake,earthquake	2	Null	0	Null	Null	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Null	127	21	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	donation_needs_or_offers_or_volunteering_services
503856866225844225	HuffPost Green	445166	California rocked awake during region's largest quake in 25 years http://t.co/O3CSA0naUr	25-8-2014 10:50:12	8	False	en	False	False	False	HuffPostGreen	45577446	1116	11299	1130	63268	New York, NY	8-6-2009 14:36:11	1903	3	http://t.co/O3CSA0naUr	1	Null	0	Null	0	Null	Null	<a href="http://www.huffingtonpost.com" rel="nofollow">The Huffington Post</a>	Null	88	11	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	other_useful_information
504022494010167297	Kathy Wiedemann	7607	Oh my.  I was afraid it would be up there... RT @kongsgaard: Total economic losses estimated by @USGS for Napa earthquake at 1 billion USD.	25-8-2014 21:48:21	1	False	en	False	False	False	Virginia_Made	538179357	6861	229	32641	36732	Northern Virginia	27-3-2012 11:48:17	881	0	Null	0	Null	0	kongsgaard,USGS	2	18066823,14505838	kongsgaard	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	139	26	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	other_useful_information
504054478585491457	I Love My Gear	2310	RT @stephaniecolson: Interesting graph and data analysis by Jawbone - how the Napa earthquake affected sleep https://t.co/EbZeDYWCFE #weara…	25-8-2014 23:55:27	3	False	en	False	False	True	ilovemygear	2363867307	575	1929	427	205544	Null	24-2-2014 23:17:31	182	0	https://t.co/EbZeDYWCFE	1	Null	0	stephaniecolson	1	14963119	Null	<a href="https://roundteam.co" rel="nofollow">RoundTeam</a>	Null	140	18	stephanie colson	stephaniecolson	54	0	36	San Francisco	31-5-2008 13:44:31	0.0	0.0	0.0	0.0	other_useful_information
503719800074276865	Michael Jennings	387	Watching news coverage of today's #earthquake &amp; damage up in #Napa. Thankful to be safe! #BayArea residents visit http://t.co/3dTha5zXtK!	25-8-2014 01:45:33	0	False	en	False	False	False	mej0	34819267	916	54	2503	3350	Los Alamos, NM	24-4-2009 02:35:01	1948	0	http://t.co/3dTha5zXtK	1	earthquake,Napa,BayArea	3	Null	0	Null	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	141	19	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	other_useful_information
504995105845940224	Todo Sismos	780	#Earthquake #Sismo M 2.2 - 0km SSE of Green Valley, California: DYFI? - ITime2014-08-28 14:05:22 UTC2014-08-28... http://t.co/nsllxtaHoi	28-8-2014 14:13:10	0	False	en	False	False	False	TodoSismos	2270482320	57	19	0	103929	ARGENTINA	31-12-2013 15:14:32	239	0	http://t.co/nsllxtaHoi	1	Earthquake,Sismo	2	Null	0	Null	Null	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	136	17	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	other_useful_information
503645373379125248	Steve Kubota	17021	RT @nbcbayarea: Napa: Skaters find upside to quake damage. Video: http://t.co/vsKpdwYZWK (Pic: Jeremy Carroll) http://t.co/wcEqkR1RtW	24-8-2014 20:49:48	0	False	en	False	False	False	SteveKubota	301054898	11945	462	156092	69508	Canada Eh! 	18-5-2011 20:05:48	1194	0	http://t.co/vsKpdwYZWK	1	Null	0	nbcbayarea	1	20097362	Null	<a href="https://twitter.com/download/android" rel="nofollow">Twitter for Android Tablets</a>	Null	133	15	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	missing_trapped_or_found_people
503898750067421185	Breaking NEWS	9027	How The Napa Earthquake Affected Bay Area Sleepers: The South Napa Earthquake was the strongest to hit Norther... http://t.co/wI9CHXxi6j	25-8-2014 13:36:38	0	False	en	False	False	False	BejahNEWS	483757222	9251	495	601	307607	World-Wide	5-2-2012 10:56:53	932	0	http://t.co/wI9CHXxi6j	1	Null	0	Null	0	Null	Null	<a href="http://linkis.com" rel="nofollow">Linkis: turn sharing into growth</a>	Null	136	17	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	other_useful_information
504012640889212928	Daily Brew - Gossip	622	Napa Earthquake - First A Boom, Then Flames At Mobile Home Park #jobs http://t.co/Eu7MvlUCDp http://t.co/QvvgbxdeDY	25-8-2014 21:09:12	0	False	en	False	False	False	DailyBrewGossip	2503152811	4192	148	0	13964	North America	18-5-2014 02:42:57	99	0	http://t.co/Eu7MvlUCDp	1	jobs	1	Null	0	Null	Null	<a href="http://www.dailybrew.com" rel="nofollow">Daily Brew - Celebs</a>	Null	115	15	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	infrastructure_and_utilities_damage
503678782256193536	Fragrances and More!	39	RT @SFnewsnow: Napa Quake Damage Turning Into Tourist Attraction, Olive Oil Store Now Greasy And Expensive Mess http://t.co/gpslQ50GG1 #san…	24-8-2014 23:02:34	2	False	en	False	False	True	FragranceNmore	345998069	35	1	2	3767	USA	31-7-2011 15:05:51	1120	0	http://t.co/gpslQ50GG1	1	Null	0	SFnewsnow	1	79129156	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	140	19	San Francisco News	SFnewsnow	12451	660	233730	San Francisco, California	2-10-2009 08:16:01	0.0	0.0	0.0	0.0	infrastructure_and_utilities_damage
504100663152738304	Corporate Risk	396	Sony targeted by cyber criminals; California quake highlights insurance risks: Sony is the latest big name cyb... http://t.co/2R7Mhv0P3C	26-8-2014 02:58:58	0	False	en	False	False	False	CorporateRiskAu	600567158	259	8	3	931	Australia	6-6-2012 01:19:06	811	0	http://t.co/2R7Mhv0P3C	1	Null	0	Null	0	Null	Null	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	136	18	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	other_useful_information
504432952877404160	Rosita Rodriguez D.	293	Why The Earthquake Near San Francisco Is Just The Start Of The Shaking In California - Freedom Outpost http://t.co/KfnCEfWiLn	27-8-2014 00:59:22	0	False	en	False	False	False	rosauradeis	126375713	1645	6	331	32452	Santiago de Chile	25-3-2010 17:29:42	1615	0	http://t.co/KfnCEfWiLn	1	Null	0	Null	0	Null	Null	<a href="https://dev.twitter.com/docs/tfw" rel="nofollow">Twitter for Websites</a>	Null	125	19	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	0.0	0.0	other_useful_information
